154.1058 	EXP 	New trial (rep=0, index=14): OrderedDict([('marker', 1), ('half', 'HI'), ('image', 'Stimuli/HI_adhel_bol.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
154.1808 	EXP 	RatingScale RatingBlau: reset()
154.2712 	EXP 	FixationCross: autoDraw = False
154.2712 	EXP 	FixationCross: autoDraw = False
154.2712 	EXP 	WebsiteImg: image = 'Stimuli/HI_adhel_bol.png'
154.2712 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
154.2712 	EXP 	WebsiteImg: autoDraw = True
156.1880 	EXP 	Frage: autoDraw = True
156.2047 	EXP 	RatingBlau: autoDraw = True
156.2711 	EXP 	WebsiteImg: autoDraw = False
160.6049 	DATA 	Keypress: v
160.6067 	DATA 	RatingScale RatingBlau: (key single-click) rating=2
160.6067 	DATA 	RatingScale RatingBlau: rating RT=4.418
160.6067 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (2, 4.418)]
160.6379 	EXP 	WebsiteImg: autoDraw = False
160.6379 	EXP 	Frage: autoDraw = False
160.6379 	EXP 	RatingBlau: autoDraw = False
160.6379 	EXP 	FixationCross: autoDraw = True
164.3720 	EXP 	New trial (rep=0, index=15): OrderedDict([('marker', 19), ('half', 'VI'), ('image', 'Stimuli/VI_shudu.gram.png'), ('question', 'I would follow brand recommendations from the shown influencer.'), ('construct', 'use')])
164.4528 	EXP 	RatingScale RatingBlau: reset()
164.5380 	EXP 	FixationCross: autoDraw = False
164.5380 	EXP 	FixationCross: autoDraw = False
164.5380 	EXP 	WebsiteImg: image = 'Stimuli/VI_shudu.gram.png'
164.5380 	EXP 	Frage: text = 'I would follow brand recommendations from the shown influencer.'
164.5380 	EXP 	WebsiteImg: autoDraw = True
166.4547 	EXP 	Frage: autoDraw = True
166.4712 	EXP 	RatingBlau: autoDraw = True
166.5379 	EXP 	WebsiteImg: autoDraw = False
170.4548 	DATA 	Keypress: v
170.4567 	DATA 	RatingScale RatingBlau: (key single-click) rating=2
170.4568 	DATA 	RatingScale RatingBlau: rating RT=4.002
170.4568 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (2, 4.002)]
170.4879 	EXP 	WebsiteImg: autoDraw = False
170.4879 	EXP 	Frage: autoDraw = False
170.4879 	EXP 	RatingBlau: autoDraw = False
170.4879 	EXP 	FixationCross: autoDraw = True
174.7220 	EXP 	New trial (rep=0, index=16): OrderedDict([('marker', 7), ('half', 'HI'), ('image', 'Stimuli/HI_lamise.png'), ('question', 'I would follow brand recommendations from the shown influencer.'), ('construct', 'use')])
174.7774 	EXP 	RatingScale RatingBlau: reset()
174.8714 	EXP 	FixationCross: autoDraw = False
174.8714 	EXP 	FixationCross: autoDraw = False
174.8714 	EXP 	WebsiteImg: image = 'Stimuli/HI_lamise.png'
174.8714 	EXP 	Frage: text = 'I would follow brand recommendations from the shown influencer.'
174.8714 	EXP 	WebsiteImg: autoDraw = True
176.7712 	EXP 	Frage: autoDraw = True
176.7879 	EXP 	RatingBlau: autoDraw = True
176.8713 	EXP 	WebsiteImg: autoDraw = False
178.3715 	DATA 	Keypress: v
178.3736 	DATA 	RatingScale RatingBlau: (key single-click) rating=2
178.3736 	DATA 	RatingScale RatingBlau: rating RT=1.602
178.3736 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (2, 1.602)]
178.4044 	EXP 	WebsiteImg: autoDraw = False
178.4044 	EXP 	Frage: autoDraw = False
178.4044 	EXP 	RatingBlau: autoDraw = False
178.4044 	EXP 	FixationCross: autoDraw = True
182.3887 	EXP 	New trial (rep=0, index=17): OrderedDict([('marker', 18), ('half', 'VI'), ('image', 'Stimuli/VI_rozygram.png'), ('question', 'I perceived the influencer as eerie.'), ('construct', 'uncanny')])
182.4801 	EXP 	RatingScale RatingBlau: reset()
182.5714 	EXP 	FixationCross: autoDraw = False
182.5714 	EXP 	FixationCross: autoDraw = False
182.5714 	EXP 	WebsiteImg: image = 'Stimuli/VI_rozygram.png'
182.5714 	EXP 	Frage: text = 'I perceived the influencer as eerie.'
182.5714 	EXP 	WebsiteImg: autoDraw = True
184.4879 	EXP 	Frage: autoDraw = True
184.5044 	EXP 	RatingBlau: autoDraw = True
184.5712 	EXP 	WebsiteImg: autoDraw = False
190.1064 	DATA 	Keypress: n
190.1066 	DATA 	RatingScale RatingBlau: (key single-click) rating=4
190.1067 	DATA 	RatingScale RatingBlau: rating RT=5.618
190.1067 	DATA 	RatingScale RatingBlau: history=[(3.0, 0.0), (4, 5.618)]
190.1378 	EXP 	WebsiteImg: autoDraw = False
190.1378 	EXP 	Frage: autoDraw = False
190.1378 	EXP 	RatingBlau: autoDraw = False
190.1378 	EXP 	FixationCross: autoDraw = True
194.1220 	EXP 	New trial (rep=0, index=18): OrderedDict([('marker', 14), ('half', 'VI'), ('image', 'Stimuli/VI_leyalovenature.png'), ('question', 'The shown influencer is trustworthy.'), ('construct', 'trust')])
194.2096 	EXP 	RatingScale RatingBlau: reset()
194.3045 	EXP 	FixationCross: autoDraw = False
194.3045 	EXP 	FixationCross: autoDraw = False
194.3045 	EXP 	WebsiteImg: image = 'Stimuli/VI_leyalovenature.png'
194.3045 	EXP 	Frage: text = 'The shown influencer is trustworthy.'
194.3045 	EXP 	WebsiteImg: autoDraw = True
196.2044 	EXP 	Frage: autoDraw = True
196.2212 	EXP 	RatingBlau: autoDraw = True
196.3044 	EXP 	WebsiteImg: autoDraw = False
199.8882 	DATA 	Keypress: c
